nct_id,url,first_received_date,last_posted_date,acronym,brief_title,brief_summary,official_title,allocation,number_of_arms,trial_freshness,enrollment,trial_stage,sites,pipeline_phase,trial_status,overall_status,start_date,primary_completion_date,completion_date,sponsor_type
JPRN-jRCTs041190101,https://jrct.niph.go.jp/latest-detail/jRCTs041190101,"2019-12-19 00:00:00","2021-05-17 00:00:00",NULL,"Efficacy and safety study of a therapeutic regimen using Tamibarotene (Am80) and arsenic trioxide (ATO) in combination with Gemtuzumab Ozogamicin (GO) as a post-remission therapy for relapsed acute promyelocytic leukemia (APL)",NULL,"Efficacy and safety study of a therapeutic regimen using Tamibarotene (Am80) and arsenic trioxide (ATO) in combination with Gemtuzumab Ozogamicin (GO) as a post-remission therapy for relapsed acute promyelocytic leukemia (APL) - JALSG-APL219R",NULL,NULL,NULL,39,NULL,1,"Phase 2",Open,Recruiting,"2020-02-04 00:00:00",NULL,NULL,Non-industry
JPRN-jRCTs041200063,https://jrct.niph.go.jp/latest-detail/jRCTs041200063,"2020-11-13 00:00:00","2022-04-06 00:00:00",NULL,"Study of the efficacy and safety of gemtuzumab ozogamicin treatment intervention with measurable residual disease as an index for AYA/adult acute myeloid leukemia with t(8;21) and inv(16)",NULL,"Study of the efficacy and safety of gemtuzumab ozogamicin treatment intervention with measurable residual disease as an index for AYA/adult acute myeloid leukemia with t(8;21) and inv(16)",NULL,NULL,NULL,200,NULL,1,"Phase 2",Open,Recruiting,"2020-12-01 00:00:00",NULL,NULL,Non-industry
JPRN-UMIN000008470,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000009626,"2012-07-19 00:00:00","2022-04-06 00:00:00",NULL,"Post remission therapy with arsenic trioxide and gemtuzumab ozogamicin in acute promylocytic leukemia, a phase II study  (JALSG APL212 Study)",NULL,"Post remission therapy with arsenic trioxide and gemtuzumab ozogamicin in acute promylocytic leukemia, a phase II study  (JALSG APL212 Study) - Post remission therapy with arsenic trioxide and gemtuzumab ozogamicin in acute promylocytic leukemia (JALSG APL212)",NULL,NULL,NULL,222,NULL,1,"Phase 2",Open,Recruiting,"2012-07-01 00:00:00",NULL,NULL,Non-industry
JPRN-UMIN000014649,https://upload.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000016961,"2014-08-01 00:00:00","2019-04-02 00:00:00",NULL,"A randomized, multicenter, phase II trial comparing neo-adjuvant therapy using pertuzumab and trastuzumab emtansine based on the dual HER2 blockade in patients with operable HER2-positive primary breast cancer(Neo-peaks study)",NULL,,NULL,NULL,NULL,200,NULL,1,"Phase 2",Closed,"No longer recruiting","2014-08-01 00:00:00",NULL,NULL,Non-industry
JPRN-UMIN000030783,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000034485,"2018-01-12 00:00:00","2022-04-06 00:00:00",NULL,"A phase III study comparing T-DM1 with pertuzumab, trastuzumab and docetaxel in elderly patients with advanced stage HER2 positive breast cancer (JCOG1607, HERB TEA study)",NULL,"A phase III study comparing T-DM1 with pertuzumab, trastuzumab and docetaxel in elderly patients with advanced stage HER2 positive breast cancer (JCOG1607, HERB TEA study) - A phase III study comparing T-DM1 with pertuzumab, trastuzumab and docetaxel in elderly patients with advanced stage HER2 positive breast cancer (JCOG1607, HERB TEA study)",NULL,NULL,NULL,330,NULL,1,"Phase 3",Open,Recruiting,"2018-01-12 00:00:00",NULL,NULL,Non-industry
JPRN-UMIN000034205,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000038991,"2019-01-01 00:00:00","2022-04-06 00:00:00",NULL,"An investigator-initiated, multicenter, phase II study to determine the efficacy and safety of brentuximab vedotin in patients with relapsed or refractory CD30-positive cutaneous T-Cell lymphoma",NULL,"An investigator-initiated, multicenter, phase II study to determine the efficacy and safety of brentuximab vedotin in patients with relapsed or refractory CD30-positive cutaneous T-Cell lymphoma - An investigator-initiated, multicenter, phase II study to determine the efficacy and safety of brentuximab vedotin in patients with relapsed or refractory CD30-positive cutaneous T-Cell lymphoma",NULL,NULL,NULL,15,NULL,1,"Phase 2",Open,Recruiting,"2019-01-01 00:00:00",NULL,NULL,Non-industry
KCT0005598,https://cris.nih.go.kr/cris/search/detailSearchEn.do?seq=21247,"2020-11-13 00:00:00","2022-02-07 00:00:00",NULL,"Brentuximab vedotin plus cisplatin, cytarabine, and dexamethasone in patients with relapsed or refractory Hodgkin’s lymphoma who are eligible for transplant",NULL,"Brentuximab vedotin plus cisplatin, cytarabine, and dexamethasone in patients with relapsed or refractory Hodgkin’s lymphoma who are eligible for transplant",NULL,NULL,NULL,30,NULL,1,"Phase 2",Planned,"Not yet recruiting","2022-01-27 00:00:00",NULL,NULL,Non-industry
NCT00006721,https://www.clinicaltrials.gov/study/NCT00006721,"2003-01-27 00:00:00","2022-09-28 00:00:00",NULL,"S0016 Combination Chemotherapy With Monoclonal Antibody Therapy in Newly Diagnosed Non-Hodgkins Lymphoma","RATIONALE: Drugs used in chemotherapy work in different ways to stop cancer cells from      dividing so they stop growing or die. Monoclonal antibodies can locate tumor cells and either      kill them or deliver radioactive tumor-killing substances to them without harming normal      cells. It is not yet known which monoclonal antibody plus combination chemotherapy regimen is      more effective in treating non-Hodgkins lymphoma.      PURPOSE: This randomized phase III trial is comparing 2 different monoclonal antibodies given      together with combination chemotherapy to see how well they work in treating patients with      newly-diagnosed non-Hodgkins lymphoma.","A Phase III Trial of CHOP Plus Rituximab vs CHOP Plus Iodine-131-Labeled Monoclonal Anti-B1 Antibody (Tositumomab) for Treatment of Newly Diagnosed Follicular Non-Hodgkins Lymphomas",Randomized,3,NULL,571,NULL,259,"Phase 3",Closed,"Active, not recruiting","2001-03-01 00:00:00","2011-09-01 00:00:00","2023-06-01 00:00:00",Non-industry
NCT00135200,https://www.clinicaltrials.gov/study/NCT00135200,"2005-08-25 00:00:00","2022-11-04 00:00:00",NULL,"Clinical Trial of Consolidation Treatment With Iodine I 131 Tositumomab for Multiple Myeloma","This study is for patients with newly diagnosed or relapsed multiple myeloma. The main      purpose of this study is to see how their disease responds to consolidation treatment      (treatment aimed at further decreasing cancer cells) with a radioactive antibody (protein)      called iodine I 131 tositumomab (known by the tradename Bexxar®) and also to look at the side      effects which occur with this type of treatment. The investigators will also be looking at      how long disease responds to treatment, if it responds at all, and how long patients who have      had this treatment survive.      Bexxar is a monoclonal antibody (protein) to which radioactive iodine 131 is attached. The      monoclonal antibody in Bexxar (tositumomab), targets a protein called CD20 found on the      surface of a variety of B-cells, including lymphoma cells, and some myeloma cells. The      antibody is given as an infusion and finds its way to these cells. The radioactive iodine      attached to the antibody delivers radiation directly to these cells which works to harm or      kill the cancer cells. Approximately 20-25% of patients with multiple myeloma have this      protein on the surface of their tumor cells. In addition, this protein was found on the      surface of myeloma stem cells. While myeloma stem cells represent a minority of all myeloma      cells (less than 5%), these cells are resistant to chemotherapy and are believed to be      responsible for a recurrence of the disease after chemotherapy. In this study, Bexxar will be      used after patients complete a course of chemotherapy and have residual myeloma cells left in      their body. The Investigators are hoping that the treatment with Bexxar will decrease and      possibly eliminate residual myeloma cells resistant to chemotherapy.","A Phase II Clinical Trial of Consolidation Treatment With Iodine I 131 Tositumomab for Multiple Myeloma",N/A,1,NULL,16,NULL,1,"Phase 2",Closed,"Active, not recruiting","2005-08-01 00:00:00","2013-08-01 00:00:00","2023-03-01 00:00:00",Industry
NCT00658814,https://www.clinicaltrials.gov/study/NCT00658814,"2008-04-15 00:00:00","2023-06-18 00:00:00",NULL,"Azacitidine and Gemtuzumab Ozogamicin in Treating Older Patients With Previously Untreated Acute Myeloid Leukemia","This phase II trial is studying the side effects of giving azacitidine together with      gemtuzumab ozogamicin to see how well it works in treating older patients with previously      untreated acute myeloid leukemia. Drugs used in chemotherapy, such as azacitidine, work in      different ways to stop the growth of cancer cells, either by killing the cells or by stopping      them from dividing. Azacitidine may also stop the growth of cancer cells by blocking some of      the enzymes needed for cell growth. Monoclonal antibodies, such as gemtuzumab ozogamicin, can      block cancer growth in different ways. Some block the ability of cancer cells to grow and      spread. Others find cancer cells and help kill them or carry cancer-killing substances to      them. Giving azacitidine together with gemtuzumab ozogamicin may kill more cancer cells.","A Phase II Trial of Azacitidine (NSC-102816) Plus Gemtuzumab Ozogamicin (NSC-720568) as Induction and Post-Remission Therapy in Patients of Age 60 and Older With Previously Untreated Non-M3 Acute Myeloid Leukemia",N/A,1,NULL,133,NULL,178,"Phase 2",Closed,"Active, not recruiting","2008-12-01 00:00:00","2013-06-01 00:00:00",NULL,Non-industry
NCT00781612,https://www.clinicaltrials.gov/study/NCT00781612,"2008-10-29 00:00:00","2023-08-21 00:00:00","T-DM1 study","A Safety Extension Study of Trastuzumab Emtansine in Participants Previously Treated With Trastuzumab Emtansine Alone or in Combination With Other Anti-Cancer Therapy in One of the Parent Studies","This is a global, multicenter, open-label safety extension study. Participants receiving      single-agent trastuzumab emtansine or trastuzumab emtansine administered in combination with      other anti-cancer therapies in a Genentech / Roche-sponsored parent study who are active and      receiving benefit at the closure of parent study are eligible for continued treatment in this      study.","An Open-Label, Multicenter Extension Study of Trastuzumab Emtansine Administered as a Single Agent or in Combination With Other Anti-Cancer Therapies in Patients Previously Enrolled in a Genentech and/or F. Hoffmann-La Roche Ltd-Sponsored Trastuzumab Emtansine Study",N/A,1,"Recently updated",720,NULL,224,"Phase 2",Open,Recruiting,"2008-10-16 00:00:00","2029-09-20 00:00:00","2029-09-20 00:00:00",Industry
NCT00801489,https://www.clinicaltrials.gov/study/NCT00801489,"2008-12-03 00:00:00","2023-08-14 00:00:00",NULL,"Fludarabine Phosphate, Cytarabine, Filgrastim-sndz, Gemtuzumab Ozogamicin, and Idarubicin Hydrochloride in Treating Patients With Newly Diagnosed Acute Myeloid Leukemia or High-Risk Myelodysplastic Syndrome","This phase II trial studies the side effects and how well fludarabine phosphate, cytarabine,      filgrastim-sndz, gemtuzumab ozogamicin, and idarubicin hydrochloride work in treating      patients with newly diagnosed acute myeloid leukemia or high-risk myelodysplastic syndrome.      Drugs used in chemotherapy, such as fludarabine phosphate, cytarabine, and idarubicin      hydrochloride, work in different ways to stop the growth of cancer cells, either by killing      the cells or by stopping them from dividing. Gemtuzumab ozogamicin is a monoclonal antibody,      called gemtuzumab, linked to a antitumor drug, called calicheamicin. Gemtuzumab is a form of      targeted therapy because it attaches to specific molecules (receptors) on the surface of      cancer cells, known as CD33 receptors, and delivers calicheamicin to kill them.      Colony-stimulating factors, such as filgrastim-sndz, may increase the number of immune cells      found in bone marrow or peripheral blood and may help the immune system recover from the side      effects of chemotherapy. Giving fludarabine phosphate, cytarabine, filgrastim-sndz,      gemtuzumab ozogamicin, and idarubicin hydrochloride may kill more cancer cells.","A Phase 2 Study of Fludarabine, Cytarabine, Filgrastim-sndz,Gemtuzumab Ozogamicin and Idarubicin in Newly Diagnosed Core Binding Factor Associated Acute Myelogenous Leukemia",N/A,1,"Recently updated",200,NULL,1,"Phase 2",Open,Recruiting,"2007-04-04 00:00:00","2023-12-30 00:00:00","2023-12-30 00:00:00",Non-industry
NCT01042379,https://www.clinicaltrials.gov/study/NCT01042379,"2010-01-05 00:00:00","2023-07-27 00:00:00","I-SPY 2","I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer","The purpose of this study is to further advance the ability to practice personalized medicine      by learning which new drug agents are most effective with which types of breast cancer tumors      and by learning more about which early indicators of response (tumor analysis prior to      surgery via magnetic resonance imaging (MRI) images along with tissue and blood samples) are      predictors of treatment success.","I-SPY Trial (Investigation of Serial Studies to Predict Your Therapeutic Response With Imaging And moLecular Analysis 2)",Randomized,37,NULL,5000,Registrational,35,"Phase 2",Open,Recruiting,"2010-03-01 00:00:00","2030-12-01 00:00:00","2031-12-01 00:00:00",Non-industry
NCT01352520,https://www.clinicaltrials.gov/study/NCT01352520,"2011-05-12 00:00:00","2023-06-22 00:00:00",NULL,"SGN-35 in CD30-positive Lymphoproliferative Disorders (ALCL), Mycosis Fungoides (MF), and Extensive Lymphomatoid Papulosis (LyP)","The goal of this clinical research study is to learn if SGN-35 (brentuximab vedotin) can help      to control ALCL, LyP or MF in patients with at least 1 of the 3 skin lymphomas. The safety of      the study drug will also be studied.","Phase II Trial of Brentuximab Vedotin (SGN-35) at Dose of 1.8 mg/kg IV Every 3 Weeks in Patients With CD30-positive Lymphoproliferative Disorders (Cutaneous Anaplastic Large T-cell Lymphoma (ALCL), Mycosis Fungoides, and Extensive Lymphomatoid Papulosis (LyP)",N/A,1,NULL,79,NULL,1,"Phase 2",Closed,"Active, not recruiting","2011-06-01 00:00:00","2026-01-31 00:00:00","2026-01-31 00:00:00",Industry
NCT01371630,https://www.clinicaltrials.gov/study/NCT01371630,"2011-06-13 00:00:00","2023-03-30 00:00:00",NULL,"Inotuzumab Ozogamicin and Combination Chemotherapy in Treating Patients With Acute Lymphoblastic Leukemia","This phase I/II trial studies the side effects and best dose of inotuzumab ozogamicin and to      see how well it works when given together with combination chemotherapy in treating patients      with acute lymphoblastic leukemia. Inotuzumab ozogamicin is a monoclonal antibody, called      inotuzumab, linked to a toxic agent called N-acetyl-gamma-calicheamicin dimethyl hydrazide      (CalichDMH). Inotuzumab attaches to CD22 positive cancer cells in a targeted way and delivers      CalichDMH to kill them. Immunotherapy with monoclonal antibodies, such as blinatumomab, may      help the bodys immune system attack the cancer, and may interfere with the ability of tumor      cells to grow and spread. Drugs used in chemotherapy work in different ways to stop the      growth of cancer cells, either by killing the cells, by stopping them from dividing, or by      stopping them from spreading. Giving inotuzumab ozogamicin together with combination      chemotherapy may be a better treatment for acute lymphoblastic leukemia.","Phase I/II Study of the Combination of Inotuzumab Ozogamycin (CMC-544) With Low-Intensity Chemotherapy in Patients With Acute Lymphoblastic Leukemia (ALL)",Non-Randomized,3,NULL,276,NULL,1,"Phase 2",Open,Recruiting,"2011-08-26 00:00:00","2025-12-25 00:00:00","2025-12-25 00:00:00",Non-industry
NCT01409161,https://www.clinicaltrials.gov/study/NCT01409161,"2011-08-04 00:00:00","2023-04-11 00:00:00",NULL,"Tretinoin and Arsenic Trioxide With or Without Gemtuzumab Ozogamicin in Treating Patients With Previously Untreated Acute Promyelocytic Leukemia","This phase II trial studies how well tretinoin and arsenic trioxide with or without      gemtuzumab ozogamicin works in treating patients with previously untreated acute      promyelocytic leukemia. Drugs used in chemotherapy, such as tretinoin and arsenic trioxide,      work in different ways to stop the growth of cancer cells, either by killing the cells, by      stopping them from dividing, or by stopping them from spreading. Immunotoxins, such as      gemtuzumab ozogamicin, may find certain cancer cells and kill them without harming normal      cells. Giving tretinoin and arsenic trioxide together with gemtuzumab ozogamicin may kill      more cancer cells.","Phase II Study of Treatment of Acute Promyelocytic Leukemia (APL) With ATRA, Arsenic Trioxide and Gemtuzumab Ozogamicin (GO)",N/A,1,NULL,151,NULL,5,"Phase 2",Open,Recruiting,"2011-10-05 00:00:00","2025-12-18 00:00:00","2026-12-18 00:00:00",Non-industry
NCT01476410,https://www.clinicaltrials.gov/study/NCT01476410,"2011-11-22 00:00:00","2020-02-17 00:00:00",NULL,"Brentuximab Vedotin and Combination Chemotherapy in Treating Older Patients With Previously Untreated Stage II-IV Hodgkin Lymphoma","This phase II trial studies how well giving brentuximab vedotin together with combination      chemotherapy works in treating older patients with previously untreated stage II-IV Hodgkin      lymphoma (HL). Monoclonal antibody-drug conjugates, such as brentuximab vedotin, can block      cancer growth in different ways by targeting certain cells. Drugs used in chemotherapy, such      as doxorubicin hydrochloride, vinblastine, and dacarbazine (AVD), work in different ways to      stop the growth of cancer cells, either by killing the cells or by stopping them from      dividing. Giving brentuximab vedotin, doxorubicin hydrochloride, vinblastine, and dacarbazine      together may kill more cancer cells.","A Phase II Trial of Sequential SGN-35 Therapy With Adriamycin, Vinblastine, and Dacarbazine (S-AVD) for Older Patients With Untreated Hodgkin Lymphoma",N/A,1,NULL,48,NULL,7,"Phase 2",Closed,"Active, not recruiting","2011-11-01 00:00:00","2021-05-01 00:00:00","2021-05-01 00:00:00",Industry
